VGS_V,VDS_V,Temperature_C,Width_um,Length_um,ID_mA
1.6,0.6,27,10.0,0.5,1.4572800000000001
1.8,0.6,27,10.0,0.5,1.94304
0.0,0.8,27,10.0,0.5,8.1e-10
0.2,0.8,27,10.0,0.5,8.1e-10
0.4,0.8,27,10.0,0.5,8.1e-10
0.6,0.8,27,10.0,0.5,8.1e-10
0.8,0.8,27,10.0,0.5,0.0203200008
1.0,0.8,27,10.0,0.5,0.18288000100000001
1.2,0.8,27,10.0,0.5,0.508000001
1.4,0.8,27,10.0,0.5,0.9956800010000001
1.6,0.8,27,10.0,0.5,1.6256000000000002
1.8,0.8,27,10.0,0.5,2.27584
0.0,1.0,27,10.0,0.5,1.01e-09
0.2,1.0,27,10.0,0.5,1.01e-09
0.4,1.0,27,10.0,0.5,1.01e-09
0.6,1.0,27,10.0,0.5,1.01e-09
0.8,1.0,27,10.0,0.5,0.020400001
1.0,1.0,27,10.0,0.5,0.183600001
1.2,1.0,27,10.0,0.5,0.510000001
1.4,1.0,27,10.0,0.5,0.999600001
1.6,1.0,27,10.0,0.5,1.6524
1.8,1.0,27,10.0,0.5,2.448
0.0,1.2,27,10.0,0.5,1.2100000000000002e-09
0.2,1.2,27,10.0,0.5,1.2100000000000002e-09
0.4,1.2,27,10.0,0.5,1.2100000000000002e-09
0.6,1.2,27,10.0,0.5,1.2100000000000002e-09
0.8,1.2,27,10.0,0.5,0.0204800012
1.0,1.2,27,10.0,0.5,0.18432000099999998
1.2,1.2,27,10.0,0.5,0.512000001
1.4,1.2,27,10.0,0.5,1.00352
1.6,1.2,27,10.0,0.5,1.65888
1.8,1.2,27,10.0,0.5,2.4780800000000003
0.0,1.4,27,10.0,0.5,1.41e-09
0.2,1.4,27,10.0,0.5,1.41e-09
0.4,1.4,27,10.0,0.5,1.41e-09
0.6,1.4,27,10.0,0.5,1.41e-09
0.8,1.4,27,10.0,0.5,0.0205600014
1.0,1.4,27,10.0,0.5,0.185040001
1.2,1.4,27,10.0,0.5,0.514000001
1.4,1.4,27,10.0,0.5,1.0074400000000001
1.6,1.4,27,10.0,0.5,1.66536
1.8,1.4,27,10.0,0.5,2.4877599999999997
0.0,1.6,27,10.0,0.5,1.61e-09
0.2,1.6,27,10.0,0.5,1.61e-09
0.4,1.6,27,10.0,0.5,1.61e-09
0.6,1.6,27,10.0,0.5,1.61e-09
0.8,1.6,27,10.0,0.5,0.020640001600000003
1.0,1.6,27,10.0,0.5,0.185760002
1.2,1.6,27,10.0,0.5,0.516000002
1.4,1.6,27,10.0,0.5,1.01136
1.6,1.6,27,10.0,0.5,1.67184
1.8,1.6,27,10.0,0.5,2.49744
0.0,1.8,27,10.0,0.5,1.81e-09
0.2,1.8,27,10.0,0.5,1.81e-09
0.4,1.8,27,10.0,0.5,1.81e-09
0.6,1.8,27,10.0,0.5,1.81e-09
0.8,1.8,27,10.0,0.5,0.020720001800000002
1.0,1.8,27,10.0,0.5,0.186480002
1.2,1.8,27,10.0,0.5,0.518000002
1.4,1.8,27,10.0,0.5,1.01528
1.6,1.8,27,10.0,0.5,1.67832
1.8,1.8,27,10.0,0.5,2.50712
0.0,0.0,27,10.0,1.0,1e-11
0.2,0.0,27,10.0,1.0,-0.0
0.4,0.0,27,10.0,1.0,-0.0
0.6,0.0,27,10.0,1.0,-0.0
0.8,0.0,27,10.0,1.0,-0.0
1.0,0.0,27,10.0,1.0,-0.0
1.2,0.0,27,10.0,1.0,-0.0
1.4,0.0,27,10.0,1.0,-0.0
1.6,0.0,27,10.0,1.0,-0.0
1.8,0.0,27,10.0,1.0,-0.0
0.0,0.2,27,10.0,1.0,2.1e-10
0.2,0.2,27,10.0,1.0,2.1e-10
0.4,0.2,27,10.0,1.0,2.1e-10
0.6,0.2,27,10.0,1.0,2.1e-10
0.8,0.2,27,10.0,1.0,0.0100400002
1.0,0.2,27,10.0,1.0,0.0803200002
1.2,0.2,27,10.0,1.0,0.16064
1.4,0.2,27,10.0,1.0,0.24096
1.6,0.2,27,10.0,1.0,0.32128
1.8,0.2,27,10.0,1.0,0.4016
0.0,0.4,27,10.0,1.0,4.1000000000000003e-10
0.2,0.4,27,10.0,1.0,4.1000000000000003e-10
0.4,0.4,27,10.0,1.0,4.1000000000000003e-10
0.6,0.4,27,10.0,1.0,4.1000000000000003e-10
0.8,0.4,27,10.0,1.0,0.0100800004
1.0,0.4,27,10.0,1.0,0.0907200004
1.2,0.4,27,10.0,1.0,0.24192
1.4,0.4,27,10.0,1.0,0.4032
1.6,0.4,27,10.0,1.0,0.56448
1.8,0.4,27,10.0,1.0,0.72576
0.0,0.6,27,10.0,1.0,6.100000000000001e-10
0.2,0.6,27,10.0,1.0,6.100000000000001e-10
0.4,0.6,27,10.0,1.0,6.100000000000001e-10
0.6,0.6,27,10.0,1.0,6.100000000000001e-10
0.8,0.6,27,10.0,1.0,0.0101200006
1.0,0.6,27,10.0,1.0,0.0910800006
1.2,0.6,27,10.0,1.0,0.25300000100000003
1.4,0.6,27,10.0,1.0,0.485760001
1.6,0.6,27,10.0,1.0,0.728640001
1.8,0.6,27,10.0,1.0,0.971520001
0.0,0.8,27,10.0,1.0,8.1e-10
0.2,0.8,27,10.0,1.0,8.1e-10
0.4,0.8,27,10.0,1.0,8.1e-10
0.6,0.8,27,10.0,1.0,8.1e-10
0.8,0.8,27,10.0,1.0,0.010160000800000001
1.0,0.8,27,10.0,1.0,0.0914400008
1.2,0.8,27,10.0,1.0,0.254000001
1.4,0.8,27,10.0,1.0,0.49784000100000003
1.6,0.8,27,10.0,1.0,0.812800001
1.8,0.8,27,10.0,1.0,1.13792
0.0,1.0,27,10.0,1.0,1.01e-09
0.2,1.0,27,10.0,1.0,1.01e-09
0.4,1.0,27,10.0,1.0,1.01e-09
0.6,1.0,27,10.0,1.0,1.01e-09
0.8,1.0,27,10.0,1.0,0.010200001
1.0,1.0,27,10.0,1.0,0.091800001
1.2,1.0,27,10.0,1.0,0.25500000100000003
1.4,1.0,27,10.0,1.0,0.499800001
1.6,1.0,27,10.0,1.0,0.826200001
1.8,1.0,27,10.0,1.0,1.224
0.0,1.2,27,10.0,1.0,1.2100000000000002e-09
0.2,1.2,27,10.0,1.0,1.2100000000000002e-09
0.4,1.2,27,10.0,1.0,1.2100000000000002e-09
0.6,1.2,27,10.0,1.0,1.2100000000000002e-09
0.8,1.2,27,10.0,1.0,0.0102400012
1.0,1.2,27,10.0,1.0,0.09216000120000001
1.2,1.2,27,10.0,1.0,0.256000001
1.4,1.2,27,10.0,1.0,0.501760001
1.6,1.2,27,10.0,1.0,0.8294400009999999
1.8,1.2,27,10.0,1.0,1.2390400000000001
0.0,1.4,27,10.0,1.0,1.41e-09
0.2,1.4,27,10.0,1.0,1.41e-09
0.4,1.4,27,10.0,1.0,1.41e-09
0.6,1.4,27,10.0,1.0,1.41e-09
0.8,1.4,27,10.0,1.0,0.0102800014
1.0,1.4,27,10.0,1.0,0.09252000140000001
1.2,1.4,27,10.0,1.0,0.25700000100000003
1.4,1.4,27,10.0,1.0,0.503720001
1.6,1.4,27,10.0,1.0,0.8326800010000001
1.8,1.4,27,10.0,1.0,1.2438799999999999
0.0,1.6,27,10.0,1.0,1.61e-09
0.2,1.6,27,10.0,1.0,1.61e-09
0.4,1.6,27,10.0,1.0,1.61e-09
0.6,1.6,27,10.0,1.0,1.61e-09
0.8,1.6,27,10.0,1.0,0.0103200016
1.0,1.6,27,10.0,1.0,0.0928800016
1.2,1.6,27,10.0,1.0,0.25800000199999995
1.4,1.6,27,10.0,1.0,0.505680002
1.6,1.6,27,10.0,1.0,0.8359200019999999
1.8,1.6,27,10.0,1.0,1.24872
0.0,1.8,27,10.0,1.0,1.81e-09
0.2,1.8,27,10.0,1.0,1.81e-09
0.4,1.8,27,10.0,1.0,1.81e-09
0.6,1.8,27,10.0,1.0,1.81e-09
0.8,1.8,27,10.0,1.0,0.0103600018
1.0,1.8,27,10.0,1.0,0.0932400018
1.2,1.8,27,10.0,1.0,0.259000002
1.4,1.8,27,10.0,1.0,0.5076400019999999
1.6,1.8,27,10.0,1.0,0.8391600020000001
1.8,1.8,27,10.0,1.0,1.25356
0.0,0.0,75,2.0,0.18,-0.0
0.2,0.0,75,2.0,0.18,-0.0
0.4,0.0,75,2.0,0.18,-0.0
0.6,0.0,75,2.0,0.18,-0.0
0.8,0.0,75,2.0,0.18,-0.0
1.0,0.0,75,2.0,0.18,-0.0
1.2,0.0,75,2.0,0.18,-0.0
1.4,0.0,75,2.0,0.18,-0.0
1.6,0.0,75,2.0,0.18,-0.0
1.8,0.0,75,2.0,0.18,-0.0
0.0,0.2,75,2.0,0.18,6.18613266e-09
0.2,0.2,75,2.0,0.18,6.18613266e-09
0.4,0.2,75,2.0,0.18,6.18613266e-09
0.6,0.2,75,2.0,0.18,6.18613266e-09
0.8,0.2,75,2.0,0.18,0.0195238449
1.0,0.2,75,2.0,0.18,0.0885360153
1.2,0.2,75,2.0,0.18,0.159975631
1.4,0.2,75,2.0,0.18,0.231415248
1.6,0.2,75,2.0,0.18,0.302854864
1.8,0.2,75,2.0,0.18,0.37429448
0.0,0.4,75,2.0,0.18,6.38613266e-09
0.2,0.4,75,2.0,0.18,6.38613266e-09
0.4,0.4,75,2.0,0.18,6.38613266e-09
0.6,0.4,75,2.0,0.18,6.38613266e-09
0.8,0.4,75,2.0,0.18,0.0196016293
1.0,0.4,75,2.0,0.18,0.108490372
1.2,0.4,75,2.0,0.18,0.24950172699999998
1.4,0.4,75,2.0,0.18,0.392950199
1.6,0.4,75,2.0,0.18,0.536398672
1.8,0.4,75,2.0,0.18,0.679847144
0.0,0.6,75,2.0,0.18,6.58613266e-09
0.2,0.6,75,2.0,0.18,6.58613266e-09
0.4,0.6,75,2.0,0.18,6.58613266e-09
0.6,0.6,75,2.0,0.18,6.58613266e-09
0.8,0.6,75,2.0,0.18,0.0196794137
1.0,0.6,75,2.0,0.18,0.108920889
1.2,0.6,75,2.0,0.18,0.270171221
1.4,0.6,75,2.0,0.18,0.48375100099999996
1.6,0.6,75,2.0,0.18,0.699777569
1.8,0.6,75,2.0,0.18,0.9158041379999999
0.0,0.8,75,2.0,0.18,6.78613266e-09
0.2,0.8,75,2.0,0.18,6.78613266e-09
0.4,0.8,75,2.0,0.18,6.78613266e-09
0.6,0.8,75,2.0,0.18,6.78613266e-09
0.8,0.8,75,2.0,0.18,0.0197571982
1.0,0.8,75,2.0,0.18,0.109351407
1.2,0.8,75,2.0,0.18,0.271239091
1.4,0.8,75,2.0,0.18,0.505420252
1.6,0.8,75,2.0,0.18,0.792137697
1.8,0.8,75,2.0,0.18,1.0813116
0.0,1.0,75,2.0,0.18,6.98613266e-09
0.2,1.0,75,2.0,0.18,6.98613266e-09
0.4,1.0,75,2.0,0.18,6.98613266e-09
0.6,1.0,75,2.0,0.18,6.98613266e-09
0.8,1.0,75,2.0,0.18,0.0198349826
1.0,1.0,75,2.0,0.18,0.109781924
1.2,1.0,75,2.0,0.18,0.272306962
1.4,1.0,75,2.0,0.18,0.507410096
1.6,1.0,75,2.0,0.18,0.815091325
1.8,1.0,75,2.0,0.18,1.17551568
0.0,1.2,75,2.0,0.18,7.18613266e-09
0.2,1.2,75,2.0,0.18,7.18613266e-09
0.4,1.2,75,2.0,0.18,7.18613266e-09
0.6,1.2,75,2.0,0.18,7.18613266e-09
0.8,1.2,75,2.0,0.18,0.019912767
1.0,1.2,75,2.0,0.18,0.11021244200000001
1.2,1.2,75,2.0,0.18,0.273374832
1.4,1.2,75,2.0,0.18,0.509399939
1.6,1.2,75,2.0,0.18,0.818287762
1.8,1.2,75,2.0,0.18,1.2000383
0.0,1.4,75,2.0,0.18,7.38613266e-09
0.2,1.4,75,2.0,0.18,7.38613266e-09
0.4,1.4,75,2.0,0.18,7.38613266e-09
0.6,1.4,75,2.0,0.18,7.38613266e-09
0.8,1.4,75,2.0,0.18,0.0199905514
1.0,1.4,75,2.0,0.18,0.110642959
1.2,1.4,75,2.0,0.18,0.274442703
1.4,1.4,75,2.0,0.18,0.511389783
1.6,1.4,75,2.0,0.18,0.821484199
1.8,1.4,75,2.0,0.18,1.2047259499999998
0.0,1.6,75,2.0,0.18,7.58613266e-09
0.2,1.6,75,2.0,0.18,7.58613266e-09
0.4,1.6,75,2.0,0.18,7.58613266e-09
0.6,1.6,75,2.0,0.18,7.58613266e-09
0.8,1.6,75,2.0,0.18,0.0200683358
1.0,1.6,75,2.0,0.18,0.111073477
1.2,1.6,75,2.0,0.18,0.275510574
1.4,1.6,75,2.0,0.18,0.513379627
1.6,1.6,75,2.0,0.18,0.824680636
1.8,1.6,75,2.0,0.18,1.2094136000000002
0.0,1.8,75,2.0,0.18,7.78613266e-09
0.2,1.8,75,2.0,0.18,7.78613266e-09
0.4,1.8,75,2.0,0.18,7.78613266e-09
0.6,1.8,75,2.0,0.18,7.78613266e-09
0.8,1.8,75,2.0,0.18,0.020146120200000003
1.0,1.8,75,2.0,0.18,0.11150399400000001
1.2,1.8,75,2.0,0.18,0.276578444
1.4,1.8,75,2.0,0.18,0.51536947
1.6,1.8,75,2.0,0.18,0.827877072
1.8,1.8,75,2.0,0.18,1.2141012500000001
0.0,0.0,75,2.0,0.5,-0.0
0.2,0.0,75,2.0,0.5,-0.0
0.4,0.0,75,2.0,0.5,-0.0
0.6,0.0,75,2.0,0.5,-0.0
0.8,0.0,75,2.0,0.5,-0.0
1.0,0.0,75,2.0,0.5,-0.0
1.2,0.0,75,2.0,0.5,-0.0
1.4,0.0,75,2.0,0.5,-0.0
1.6,0.0,75,2.0,0.5,-0.0
1.8,0.0,75,2.0,0.5,-0.0
0.0,0.2,75,2.0,0.5,6.18613266e-09
0.2,0.2,75,2.0,0.5,6.18613266e-09
0.4,0.2,75,2.0,0.5,6.18613266e-09
0.6,0.2,75,2.0,0.5,6.18613266e-09
0.8,0.2,75,2.0,0.5,0.00702858812
1.0,0.2,75,2.0,0.5,0.0318729695
1.2,0.2,75,2.0,0.5,0.0575912313
1.4,0.2,75,2.0,0.5,0.08330949309999999
1.6,0.2,75,2.0,0.5,0.109027755
1.8,0.2,75,2.0,0.5,0.134746017
0.0,0.4,75,2.0,0.5,6.38613266e-09
0.2,0.4,75,2.0,0.5,6.38613266e-09
0.4,0.4,75,2.0,0.5,6.38613266e-09
0.6,0.4,75,2.0,0.5,6.38613266e-09
0.8,0.4,75,2.0,0.5,0.007056590640000001
1.0,0.4,75,2.0,0.5,0.0390565378
1.2,0.4,75,2.0,0.5,0.0898206258
1.4,0.4,75,2.0,0.5,0.141462076
1.6,0.4,75,2.0,0.5,0.193103526
1.8,0.4,75,2.0,0.5,0.24474497599999998
0.0,0.6,75,2.0,0.5,6.58613266e-09
0.2,0.6,75,2.0,0.5,6.58613266e-09
0.4,0.6,75,2.0,0.5,6.58613266e-09
0.6,0.6,75,2.0,0.5,6.58613266e-09
0.8,0.6,75,2.0,0.5,0.0070845931599999995
1.0,0.6,75,2.0,0.5,0.0392115243
1.2,0.6,75,2.0,0.5,0.0972616436
1.4,0.6,75,2.0,0.5,0.174150365
1.6,0.6,75,2.0,0.5,0.251919929
1.8,0.6,75,2.0,0.5,0.329689494
0.0,0.8,75,2.0,0.5,6.78613266e-09
0.2,0.8,75,2.0,0.5,6.78613266e-09
0.4,0.8,75,2.0,0.5,6.78613266e-09
0.6,0.8,75,2.0,0.5,6.78613266e-09
0.8,0.8,75,2.0,0.5,0.00711259568
1.0,0.8,75,2.0,0.5,0.039366510699999996
1.2,0.8,75,2.0,0.5,0.0976460771
1.4,0.8,75,2.0,0.5,0.181951295
1.6,0.8,75,2.0,0.5,0.285169575
1.8,0.8,75,2.0,0.5,0.389272181
0.0,1.0,75,2.0,0.5,6.98613266e-09
0.2,1.0,75,2.0,0.5,6.98613266e-09
0.4,1.0,75,2.0,0.5,6.98613266e-09
0.6,1.0,75,2.0,0.5,6.98613266e-09
0.8,1.0,75,2.0,0.5,0.0071405982
1.0,1.0,75,2.0,0.5,0.039521497100000004
1.2,1.0,75,2.0,0.5,0.0980305107
1.4,1.0,75,2.0,0.5,0.18266763900000002
1.6,1.0,75,2.0,0.5,0.293432882
1.8,1.0,75,2.0,0.5,0.42318564799999997
0.0,1.2,75,2.0,0.5,7.18613266e-09
0.2,1.2,75,2.0,0.5,7.18613266e-09
0.4,1.2,75,2.0,0.5,7.18613266e-09
0.6,1.2,75,2.0,0.5,7.18613266e-09
0.8,1.2,75,2.0,0.5,0.00716860072
1.0,1.2,75,2.0,0.5,0.0396764836
1.2,1.2,75,2.0,0.5,0.0984149442
1.4,1.2,75,2.0,0.5,0.183383983
1.6,1.2,75,2.0,0.5,0.294583599
1.8,1.2,75,2.0,0.5,0.432013793
0.0,1.4,75,2.0,0.5,7.38613266e-09
0.2,1.4,75,2.0,0.5,7.38613266e-09
0.4,1.4,75,2.0,0.5,7.38613266e-09
0.6,1.4,75,2.0,0.5,7.38613266e-09
0.8,1.4,75,2.0,0.5,0.00719660323
1.0,1.4,75,2.0,0.5,0.03983147
1.2,1.4,75,2.0,0.5,0.0987993778
1.4,1.4,75,2.0,0.5,0.184100327
1.6,1.4,75,2.0,0.5,0.295734316
1.8,1.4,75,2.0,0.5,0.433701347
0.0,1.6,75,2.0,0.5,7.58613266e-09
0.2,1.6,75,2.0,0.5,7.58613266e-09
0.4,1.6,75,2.0,0.5,7.58613266e-09
0.6,1.6,75,2.0,0.5,7.58613266e-09
0.8,1.6,75,2.0,0.5,0.00722460575
1.0,1.6,75,2.0,0.5,0.039986456499999996
1.2,1.6,75,2.0,0.5,0.09918381130000001
1.4,1.6,75,2.0,0.5,0.18481667000000002
1.6,1.6,75,2.0,0.5,0.296885034
1.8,1.6,75,2.0,0.5,0.435388901
0.0,1.8,75,2.0,0.5,7.78613266e-09
0.2,1.8,75,2.0,0.5,7.78613266e-09
0.4,1.8,75,2.0,0.5,7.78613266e-09
0.6,1.8,75,2.0,0.5,7.78613266e-09
0.8,1.8,75,2.0,0.5,0.0072526082700000005
1.0,1.8,75,2.0,0.5,0.0401414429
1.2,1.8,75,2.0,0.5,0.09956824489999999
1.4,1.8,75,2.0,0.5,0.18553301400000002
1.6,1.8,75,2.0,0.5,0.298035751
1.8,1.8,75,2.0,0.5,0.43707645500000003
0.0,0.0,75,2.0,1.0,-0.0
0.2,0.0,75,2.0,1.0,-0.0
0.4,0.0,75,2.0,1.0,-0.0
0.6,0.0,75,2.0,1.0,-0.0
0.8,0.0,75,2.0,1.0,-0.0
1.0,0.0,75,2.0,1.0,-0.0
1.2,0.0,75,2.0,1.0,-0.0
1.4,0.0,75,2.0,1.0,-0.0
1.6,0.0,75,2.0,1.0,-0.0
1.8,0.0,75,2.0,1.0,-0.0
0.0,0.2,75,2.0,1.0,6.18613266e-09
0.2,0.2,75,2.0,1.0,6.18613266e-09
0.4,0.2,75,2.0,1.0,6.18613266e-09
0.6,0.2,75,2.0,1.0,6.18613266e-09
0.8,0.2,75,2.0,1.0,0.00351429716
1.0,0.2,75,2.0,1.0,0.0159364878
1.2,0.2,75,2.0,1.0,0.0287956187
1.4,0.2,75,2.0,1.0,0.0416547497
1.6,0.2,75,2.0,1.0,0.0545138806
1.8,0.2,75,2.0,1.0,0.0673730115
0.0,0.4,75,2.0,1.0,6.38613266e-09
0.2,0.4,75,2.0,1.0,6.38613266e-09
0.4,0.4,75,2.0,1.0,6.38613266e-09
0.6,0.4,75,2.0,1.0,6.38613266e-09
0.8,0.4,75,2.0,1.0,0.00352829851
1.0,0.4,75,2.0,1.0,0.0195282721
1.2,0.4,75,2.0,1.0,0.0449103161
1.4,0.4,75,2.0,1.0,0.0707310411
1.6,0.4,75,2.0,1.0,0.09655176609999999
1.8,0.4,75,2.0,1.0,0.122372491
0.0,0.6,75,2.0,1.0,6.58613266e-09
0.2,0.6,75,2.0,1.0,6.58613266e-09
0.4,0.6,75,2.0,1.0,6.58613266e-09
0.6,0.6,75,2.0,1.0,6.58613266e-09
0.8,0.6,75,2.0,1.0,0.00354229987
1.0,0.6,75,2.0,1.0,0.0196057654
1.2,0.6,75,2.0,1.0,0.048630825100000004
1.4,0.6,75,2.0,1.0,0.0870751856
1.6,0.6,75,2.0,1.0,0.125959968
1.8,0.6,75,2.0,1.0,0.16484474999999998
0.0,0.8,75,2.0,1.0,6.78613266e-09
0.2,0.8,75,2.0,1.0,6.78613266e-09
0.4,0.8,75,2.0,1.0,6.78613266e-09
0.6,0.8,75,2.0,1.0,6.78613266e-09
0.8,0.8,75,2.0,1.0,0.0035563012300000004
1.0,0.8,75,2.0,1.0,0.0196832587
1.2,0.8,75,2.0,1.0,0.048823042
1.4,0.8,75,2.0,1.0,0.0909756509
1.6,0.8,75,2.0,1.0,0.142584791
1.8,0.8,75,2.0,1.0,0.19463609399999998
0.0,1.0,75,2.0,1.0,6.98613266e-09
0.2,1.0,75,2.0,1.0,6.98613266e-09
0.4,1.0,75,2.0,1.0,6.98613266e-09
0.6,1.0,75,2.0,1.0,6.98613266e-09
0.8,1.0,75,2.0,1.0,0.00357030259
1.0,1.0,75,2.0,1.0,0.0197607521
1.2,1.0,75,2.0,1.0,0.0490152588
1.4,1.0,75,2.0,1.0,0.0913338229
1.6,1.0,75,2.0,1.0,0.146716444
1.8,1.0,75,2.0,1.0,0.211592827
0.0,1.2,75,2.0,1.0,7.18613266e-09
0.2,1.2,75,2.0,1.0,7.18613266e-09
0.4,1.2,75,2.0,1.0,7.18613266e-09
0.6,1.2,75,2.0,1.0,7.18613266e-09
0.8,1.2,75,2.0,1.0,0.0035843039499999997
1.0,1.2,75,2.0,1.0,0.0198382454
1.2,1.2,75,2.0,1.0,0.049207475699999996
1.4,1.2,75,2.0,1.0,0.0916919949
1.6,1.2,75,2.0,1.0,0.14729180300000003
1.8,1.2,75,2.0,1.0,0.21600689999999997
0.0,1.4,75,2.0,1.0,7.38613266e-09
0.2,1.4,75,2.0,1.0,7.38613266e-09
0.4,1.4,75,2.0,1.0,7.38613266e-09
0.6,1.4,75,2.0,1.0,7.38613266e-09
0.8,1.4,75,2.0,1.0,0.00359830531
1.0,1.4,75,2.0,1.0,0.0199157387
1.2,1.4,75,2.0,1.0,0.0493996926
1.4,1.4,75,2.0,1.0,0.092050167
1.6,1.4,75,2.0,1.0,0.147867162
1.8,1.4,75,2.0,1.0,0.216850677
0.0,1.6,75,2.0,1.0,7.58613266e-09
0.2,1.6,75,2.0,1.0,7.58613266e-09
0.4,1.6,75,2.0,1.0,7.58613266e-09
0.6,1.6,75,2.0,1.0,7.58613266e-09
0.8,1.6,75,2.0,1.0,0.00361230667
1.0,1.6,75,2.0,1.0,0.019993232
1.2,1.6,75,2.0,1.0,0.049591909499999996
1.4,1.6,75,2.0,1.0,0.092408339
1.6,1.6,75,2.0,1.0,0.148442521
1.8,1.6,75,2.0,1.0,0.21769445399999998
0.0,1.8,75,2.0,1.0,7.78613266e-09
0.2,1.8,75,2.0,1.0,7.78613266e-09
0.4,1.8,75,2.0,1.0,7.78613266e-09
0.6,1.8,75,2.0,1.0,7.78613266e-09
0.8,1.8,75,2.0,1.0,0.00362630803
1.0,1.8,75,2.0,1.0,0.0200707253
1.2,1.8,75,2.0,1.0,0.0497841263
1.4,1.8,75,2.0,1.0,0.09276651100000001
1.6,1.8,75,2.0,1.0,0.149017879
1.8,1.8,75,2.0,1.0,0.218538231
0.0,0.0,75,5.0,0.18,-0.0
0.2,0.0,75,5.0,0.18,-0.0
0.4,0.0,75,5.0,0.18,-0.0
0.6,0.0,75,5.0,0.18,-0.0
0.8,0.0,75,5.0,0.18,-0.0
1.0,0.0,75,5.0,0.18,-0.0
1.2,0.0,75,5.0,0.18,-0.0
1.4,0.0,75,5.0,0.18,-0.0
1.6,0.0,75,5.0,0.18,-0.0
1.8,0.0,75,5.0,0.18,-0.0
0.0,0.2,75,5.0,0.18,6.18613266e-09
0.2,0.2,75,5.0,0.18,6.18613266e-09
0.4,0.2,75,5.0,0.18,6.18613266e-09
0.6,0.2,75,5.0,0.18,6.18613266e-09
0.8,0.2,75,5.0,0.18,0.048809603
1.0,0.2,75,5.0,0.18,0.22134002900000002
1.2,0.2,75,5.0,0.18,0.399939069
1.4,0.2,75,5.0,0.18,0.57853811
1.6,0.2,75,5.0,0.18,0.75713715
1.8,0.2,75,5.0,0.18,0.935736191
0.0,0.4,75,5.0,0.18,6.38613266e-09
0.2,0.4,75,5.0,0.18,6.38613266e-09
0.4,0.4,75,5.0,0.18,6.38613266e-09
0.6,0.4,75,5.0,0.18,6.38613266e-09
0.8,0.4,75,5.0,0.18,0.0490040637
1.0,0.4,75,5.0,0.18,0.271225919
1.2,0.4,75,5.0,0.18,0.623754308
1.4,0.4,75,5.0,0.18,0.9823754889999999
1.6,0.4,75,5.0,0.18,1.34099667
1.8,0.4,75,5.0,0.18,1.6996178499999999
0.0,0.6,75,5.0,0.18,6.58613266e-09
0.2,0.6,75,5.0,0.18,6.58613266e-09
0.4,0.6,75,5.0,0.18,6.58613266e-09
0.6,0.6,75,5.0,0.18,6.58613266e-09
0.8,0.6,75,5.0,0.18,0.0491985245
1.0,0.6,75,5.0,0.18,0.272302213
1.2,0.6,75,5.0,0.18,0.675428041
1.4,0.6,75,5.0,0.18,1.20937749
1.6,0.6,75,5.0,0.18,1.74944391
1.8,0.6,75,5.0,0.18,2.2895103299999997
0.0,0.8,75,5.0,0.18,6.78613266e-09
0.2,0.8,75,5.0,0.18,6.78613266e-09
0.4,0.8,75,5.0,0.18,6.78613266e-09
0.6,0.8,75,5.0,0.18,6.78613266e-09
0.8,0.8,75,5.0,0.18,0.0493929852
1.0,0.8,75,5.0,0.18,0.273378506
1.2,0.8,75,5.0,0.18,0.678097718
1.4,0.8,75,5.0,0.18,1.26355062
1.6,0.8,75,5.0,0.18,1.98034423
1.8,0.8,75,5.0,0.18,2.70327899
0.0,1.0,75,5.0,0.18,6.98613266e-09
0.2,1.0,75,5.0,0.18,6.98613266e-09
0.4,1.0,75,5.0,0.18,6.98613266e-09
0.6,1.0,75,5.0,0.18,6.98613266e-09
0.8,1.0,75,5.0,0.18,0.049587446
1.0,1.0,75,5.0,0.18,0.2744548
1.2,1.0,75,5.0,0.18,0.6807673940000001
1.4,1.0,75,5.0,0.18,1.2685252299999998
1.6,1.0,75,5.0,0.18,2.0377283
1.8,1.0,75,5.0,0.18,2.93878918
0.0,1.2,75,5.0,0.18,7.18613266e-09
0.2,1.2,75,5.0,0.18,7.18613266e-09
0.4,1.2,75,5.0,0.18,7.18613266e-09
0.6,1.2,75,5.0,0.18,7.18613266e-09
0.8,1.2,75,5.0,0.18,0.0497819067
1.0,1.2,75,5.0,0.18,0.275531093
1.2,1.2,75,5.0,0.18,0.68343707
1.4,1.2,75,5.0,0.18,1.2734998400000002
1.6,1.2,75,5.0,0.18,2.04571939
1.8,1.2,75,5.0,0.18,3.00009574
0.0,1.4,75,5.0,0.18,7.38613266e-09
0.2,1.4,75,5.0,0.18,7.38613266e-09
0.4,1.4,75,5.0,0.18,7.38613266e-09
0.6,1.4,75,5.0,0.18,7.38613266e-09
0.8,1.4,75,5.0,0.18,0.0499763674
1.0,1.4,75,5.0,0.18,0.276607387
1.2,1.4,75,5.0,0.18,0.686106746
1.4,1.4,75,5.0,0.18,1.27847445
1.6,1.4,75,5.0,0.18,2.05371049
1.8,1.4,75,5.0,0.18,3.01181487
0.0,1.6,75,5.0,0.18,7.58613266e-09
0.2,1.6,75,5.0,0.18,7.58613266e-09
0.4,1.6,75,5.0,0.18,7.58613266e-09
0.6,1.6,75,5.0,0.18,7.58613266e-09
0.8,1.6,75,5.0,0.18,0.050170828199999996
1.0,1.6,75,5.0,0.18,0.27768368000000004
1.2,1.6,75,5.0,0.18,0.6887764230000001
